MYEAR	STATN	SHIPC	SHARKID_MD5	SDATE	STIME	LATIT_DD	LONGI_DD	MNDEP	MXDEP	PARAM	VALUE	QFLAG	WLTYP	WATER_DISTRICT	SEA_AREA_NAME	SEA_AREA_CODE	WATER_TYPE_AREA	SEA_BASIN
2016	SMM4		e6470c400e71fa7960212f7fa7a9af3d	2016-05-28		56.77333	12.58083	14	14	BQIm	6.93137		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMM5		f8bc50bd72ba40ac73aaa18022d197ca	2016-05-28		56.74517	12.59350	13	13	BQIm	6.16434		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMN1		936c932049792ac12305f344456acb45	2016-05-28		56.71150	12.62917	14	14	BQIm	4.63418		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMN2		0448716a6e9749891ed1db608cbe4624	2016-05-28		56.70000	12.64100	14	14	BQIm	6.53888		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMN3		7ee71afbd952a9923eef987a1d41f244	2016-05-28		56.68367	12.65483	13	13	BQIm	7.13964		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMN4		c198e1595d74aa100cebc3beb25aeb39	2016-05-28		56.66783	12.67967	13	13	BQIm	5.83493		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMN5		8a1f6f839cf365aa4e02803fd307b419	2016-05-28		56.65567	12.69050	13	13	BQIm	6.01588		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMO1		533dccc922d91ae3ed0eabceb20ae598	2016-05-28		56.85933	12.48233	12	12	BQIm	2.13116		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMO2		a63e47a69f88cce7939b6567c39a1b40	2016-05-28		56.85450	12.49333	12	12	BQIm	2.13129		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMO3		4d8737e27f2bc7c58ba1af9586293440	2016-05-28		56.84350	12.50683	12	12	BQIm	4.19547		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMO4		950b98c883dea061ddc8a14f32071415	2016-05-28		56.83800	12.49567	13	13	BQIm	6.39259		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	SMO5		63f04f9573c2b6fa23397590e1dbd950	2016-05-28		56.83667	12.51067	13	13	BQIm	3.11437		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S m Hallands kustvatten	564500-122601	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt
2016	KAS 1		a5fc2cd8a1adee668a355f1f42d3d8ef	2016-05-26		60.24355	18.67072	27.3	27.3	BQIm	5.49105		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Kasfjärden sek namn	601440-184000	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-1		c0053b4bb13b73978c2b6eed5af8efd0	2016-05-26		60.26313	18.67453	12.5	12.5	BQIm	3.09945		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Kasfjärden sek namn	601440-184000	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-11		bd13c01f6c3cebb22fae02e638c75aac	2016-05-26		60.29880	18.55220	33	33	BQIm	5.64252		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Ängsfjärden sek namn	601660-183550	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-12		4e6a98de9e9d2295a4cae9bad8dbe201	2016-05-26		60.30185	18.52518	7	7	BQIm	2.07333		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Ängsfjärden sek namn	601660-183550	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-14		c6b2ecc6d8f4ec4531f623972b151277	2016-05-26		60.27160	18.59852	36	36	BQIm	3.33774		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Ängsfjärden sek namn	601660-183550	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-15		1b00d3ff05f6b692ffdc504e7828446b	2016-05-26		60.24437	18.63340	23.5	23.5	BQIm	4.04543		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Kasfjärden sek namn	601440-184000	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-16		a1ae7b6500c586b7b48f398f841072eb	2016-05-26		60.32317	18.48310	16.4	16.4	BQIm	4.0488		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Ängsfjärden sek namn	601660-183550	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-2		6ff8a169f7bd550d635abb3a5efc75af	2016-05-26		60.22735	18.65638	17.4	17.4	BQIm	4.55996		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Kasfjärden sek namn	601440-184000	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-3		41da90b4b713b564053bc59eef631bab	2016-05-26		60.27025	18.56443	8	8	BQIm	3.01501		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Ängsfjärden sek namn	601660-183550	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	R 1-5		fde2b8fd03e5db37aceffb9ce9afbba7	2016-05-26		60.26057	18.63625	15.3	15.3	BQIm	4.22021		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Kasfjärden sek namn	601440-184000	16 - Södra Bottenhavet. Inre kustvatten	Ålands hav
2016	60A		d02c23bc0addb5da7c25b22679ad81cb	2016-05-25		57.44633	12.06417	3.8	3.8	BQIm	2.37433		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60A		da5d5c107757c123c02f292c4fad5a3b	2016-05-25		57.44633	12.06417	3.8	3.8	BQIm	3.25603		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60A		b501a1c99cc56f3aa79eb2b75d471963	2016-05-25		57.44633	12.06417	3.8	3.8	BQIm	4.20523		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60A		ec0516b87589ee59ab0e2b7c587ff77d	2016-05-25		57.44633	12.06417	3.8	3.8	BQIm	2.89363		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60A		2e96b06bce658c11f8e8ac23362c6292	2016-05-25		57.44633	12.06417	3.8	3.8	BQIm	2.61992		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60b		0975589e2fabc6419db47464f34c4b08	2016-05-25		57.43650	12.06250	5	5	BQIm	3.89254		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60b		43603055a8476f2069d83bcd85c4cb83	2016-05-25		57.43650	12.06250	5	5	BQIm	2.22928		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60b		8f0f2e441880060337870ca8e0e2a9e2	2016-05-25		57.43650	12.06250	5	5	BQIm	4.40139		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60b		757d43c478b0ec04031695f1b8790522	2016-05-25		57.43650	12.06250	5	5	BQIm	2.45882		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	60b		4897c988d986110d3718cb98231eb4df	2016-05-25		57.43650	12.06250	5	5	BQIm	2.23677		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	61A		c3cc80cc93dbb6f7bb21ee1309848724	2016-05-25		57.41967	12.05500	9	9	BQIm	1.31115		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	61A		1cc4fffbe746a50371fb9f658c875c85	2016-05-25		57.41967	12.05500	9	9	BQIm	2.25889		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	61A		6a450dd3b4642d3fbd42c33b58c268e1	2016-05-25		57.41967	12.05500	9	9	BQIm	2.45844		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	61A		bc0bef30b490ac5515befdf580f64fd5	2016-05-25		57.41967	12.05500	9	9	BQIm	2.88755		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	61A		6a293140b397f1028eeebec764567226	2016-05-25		57.41967	12.05500	9	9	BQIm	3.30683		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	67		bacc617fb8e982dd98b79995781ecc3d	2016-05-25		57.37367	12.03817	25	25	BQIm	7.38878		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	68		0e19bf062d0b025f09609d2bfcf0d2a1	2016-05-25		57.36633	12.03317	25	25	BQIm	9.25236		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	74		2f8d73210b89a59b1e41b57700ea0bd4	2016-05-25		57.35833	12.06467	14.6	14.6	BQIm	7.89358		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	74		25e0a9d634c99ffd8a08b731c886d8b9	2016-05-25		57.35833	12.06467	14.6	14.6	BQIm	6.21376		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	74		018e59b74cfa7a23dc5555fc4f531200	2016-05-25		57.35833	12.06467	14.6	14.6	BQIm	6.803		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	74		b303f2571c9b7eebae698779ee97c2a5	2016-05-25		57.35833	12.06467	14.6	14.6	BQIm	6.7986		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	74		0be4b8161478c8ed95094fb2cf5e8a4c	2016-05-25		57.35833	12.06467	14.6	14.6	BQIm	6.51398		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	79		b3ef505f2d9d96b676ef1c2fce958213	2016-05-25		57.33783	12.01417	35	35	BQIm	10.0052		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	N m Hallands kustvatten	570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	KU13		f97aae77614783814f79d475fc9dddf8	2016-05-25		57.34767	12.02000	32	32	BQIm	7.4315		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU14		ada234ec60ff31782f0adaeb7fff7131	2016-05-25		57.35583	12.02583	34	34	BQIm	10.7964		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU16		b8dc51b79cb2ebfedc551789dd50afb6	2016-05-25		57.38033	12.03800	24	24	BQIm	8.42526		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU17		3c42d4013c74d3a5915a359dbd088d76	2016-05-25		57.38000	12.04333	19	19	BQIm	5.22391		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU20		78e2818b4160683586c1420f4a288564	2016-05-25		57.41500	12.05167	11	11	BQIm	2.40898		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU21		89efea467f3320f990966ffea0f13cdb	2016-05-25		57.42383	12.05333	7	7	BQIm	3.73076		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU22		ba26bea16a0f73be8073598685cbe663	2016-05-25		57.43000	12.05667	7	7	BQIm	2.4029		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU4		0d8e130cb20a0bd6921d5e042c4305f0	2016-05-25		57.39300	12.05350	7	7	BQIm	4.00714		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU6		74bfdb3ac8f38ab41d10bb7802acde35	2016-05-25		57.37083	12.07400	11	11	BQIm	5.69063		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	KU7		0510d3775696ea8fc4c472599bd0fdc8	2016-05-25		57.36250	12.07133	13	13	BQIm	6.13865		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	LF 1		3ddc543fc0e2682fd03bc811431367fd	2016-05-25		61.46412	17.16995	28.8	28.8	BQIm	3.19113		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Långvindsfjärden	612791-171130	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	LF 2		2e9455357709dbb0ca31209bae39fe86	2016-05-25		61.45220	17.17452	15	15	BQIm	4.22005		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Långvindsfjärden	612791-171130	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	LF 3		539a1669b2f5e4ace05948218e9fcd57	2016-05-25		61.46597	17.15228	16	16	BQIm	4.1283		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Långvindsfjärden	612791-171130	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	LF 4		de218cfbe30734701fd0e4b5e4a9802e	2016-05-25		61.45817	17.19332	18.8	18.8	BQIm	4.68983		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Långvindsfjärden	612791-171130	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	LF 5		777eb4929785a12f7dbf13acee356253	2016-05-25		61.46970	17.18043	34.5	34.5	BQIm	4.23321		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Långvindsfjärden	612791-171130	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	Malö hamn		22b5d70c3345b2314a6c91da0c6905f9	2016-05-25		57.36167	11.97667	8.5	8.5	BQIm	7.54714		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	Malö hamn		d5b69822474202c00e06266fbefb926c	2016-05-25		57.36167	11.97667	8.5	8.5	BQIm	4.31313		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	Malö hamn		39c682b4eaa9558bb645bb7661955f91	2016-05-25		57.36167	11.97667	8.5	8.5	BQIm	5.53224		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	Malö hamn		b8ea5dd41fe30895e2cb7e48162e1ac6	2016-05-25		57.36167	11.97667	8.5	8.5	BQIm	5.15111		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	Malö hamn		ff66e6dbdcec0edfbbd7099a33e450d4	2016-05-25		57.36167	11.97667	8.5	8.5	BQIm	5.14814		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	N5 KUNGSBACKAFJORDEN		b274924cac4b49ee36926ed11a422855	2016-05-25		57.40667	12.05000	16	16	BQIm	3.64501		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	N5 KUNGSBACKAFJORDEN		744d2ab82b3fa007b826a591fea1eda5	2016-05-25		57.40667	12.05000	16	16	BQIm	4.54159		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	N5 KUNGSBACKAFJORDEN		1fac41d96f9edb05e5b021f8b297d5a9	2016-05-25		57.40667	12.05000	16	16	BQIm	3.20097		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	N5 KUNGSBACKAFJORDEN		cb9657153043afefa274d2e0d53c9d76	2016-05-25		57.40667	12.05000	16	16	BQIm	4.74218		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	N5 KUNGSBACKAFJORDEN		6c5a97f4ee27699ac2a8eb0c0d5eeacb	2016-05-25		57.40667	12.05000	16	16	BQIm	5.21218		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Inre Kungsbackafjorden	572472-120302	01s - Västkustens inre kustvatten	N Kattegatt
2016	N6 KUNGSBACKAFJORDEN		ef22b790c2f78eef9bb353e1a703bd70	2016-05-25		57.36000	12.02917	27	27	BQIm	9.80066		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	N6 KUNGSBACKAFJORDEN		047e32908fa14bafd25de0c6dfebf4ec	2016-05-25		57.36000	12.02917	27	27	BQIm	7.53845		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	N6 KUNGSBACKAFJORDEN		b37615c9f931101e103ad335df46de26	2016-05-25		57.36000	12.02917	27	27	BQIm	9.23622		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	N6 KUNGSBACKAFJORDEN		342ba520b8d11a3992bd445a73e335d9	2016-05-25		57.36000	12.02917	27	27	BQIm	9.30744		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	N6 KUNGSBACKAFJORDEN		f96ea4a205563d3b814619d7ae8fa27e	2016-05-25		57.36000	12.02917	27	27	BQIm	9.85998		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Kungsbackafjorden	572135-120141	01s - Västkustens inre kustvatten	N Kattegatt
2016	N8		3649d8d6e36ee5e46e0dbdefbb9c06c6	2016-05-25		57.26867	12.08333	19	19	BQIm	9.32466		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	N8		588c9be0889017b42b887517c7641f8c	2016-05-25		57.26867	12.08333	19	19	BQIm	9.9919		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	N8		1883d8e1356f6b63441dcd326fae51e1	2016-05-25		57.26867	12.08333	19	19	BQIm	9.43338		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	N8		08a1d699de87ba17518031d8d4c1b9fb	2016-05-25		57.26867	12.08333	19	19	BQIm	9.60464		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	N8		1a0269460b5c6c241b189d7fd90126e6	2016-05-25		57.26867	12.08333	19	19	BQIm	8.82764		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	R 2-12		b74ff6725eb590745376e283759e8a70	2016-05-25		61.35107	17.16545	15.6	15.6	BQIm	7.6269		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Skärsåfjärden sek namn	612303-171075	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	R 2-13		0b8d9c88d273610164213ef9541494d9	2016-05-25		61.36482	17.21397	22.3	22.3	BQIm	6.24156		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Skärsåfjärden sek namn	612303-171075	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	R 2-17		b993fb2cfa5e5416a063b3796a1db7b7	2016-05-25		61.39262	17.14013	19	19	BQIm	10.4733		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Skärsåfjärden sek namn	612303-171075	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	R 2-7		fc935d1cecfc3ce397a0d74ff723c401	2016-05-25		61.41117	17.10088	10.1	10.1	BQIm	5.31619		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Skärsåfjärden sek namn	612303-171075	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	R 2-8		76cd911e361999c7d1eaac7b2ebce158	2016-05-25		61.40567	17.14267	15.4	15.4	BQIm	4.41948		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Skärsåfjärden sek namn	612303-171075	16 - Södra Bottenhavet. Inre kustvatten	Bottenhavet
2016	Skalla hamn		41ecd59a8c648f0babbf14ff04d4e1c1	2016-05-25		57.35917	11.99200	6	6	BQIm	3.11854		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VA10		9caeabfd0bf344b88503756c999aab4c	2016-05-25		57.34133	11.97633	21	21	BQIm	10.0543		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VA11		c9222db82e144294cd5d637d687d9bea	2016-05-25		57.34150	11.98483	21	21	BQIm	10.045		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VARREN1		188791ae4d91ffb920a3429c0e83a5d6	2016-05-25		57.35042	11.96463	25	25	BQIm	5.57512		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VARREN2		9a44734cea7d4649f87e1f5aa8a78a08	2016-05-25		57.35217	11.96743	17.7	17.7	BQIm	8.28729		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VARREN3		c9a064b6ee8ad9dbe14d6d783b6a4165	2016-05-25		57.35687	11.97523	8.3	8.3	BQIm	3.64912		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VARREN5		ab4606015b83cc57d894ff0a179f0b5d	2016-05-25		57.35670	11.97985	9.1	9.1	BQIm	4.6792		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VARREN6		6db42f3a30edaece2fe82295496e4fc3	2016-05-25		57.35023	11.97038	21.2	21.2	BQIm	9.31441		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VARREN7		c53a55cd1b7929974d6418fb76089f7a	2016-05-25		57.34315	11.97440	21.4	21.4	BQIm	6.72661		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Varren	572072-115880	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE1		3611d56d103bf04bdb55cbacb5e3f3b1	2016-05-25		57.31083	12.10167	14.1	14.1	BQIm	7.92341		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE1		b0c9371914049cd24a778fee94619d94	2016-05-25		57.31083	12.10167	14.1	14.1	BQIm	7.35225		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE1		7352d702a753b8878a883407c0e233c7	2016-05-25		57.31083	12.10167	14.1	14.1	BQIm	8.33197		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE1		f68a6d39bf5033077cf8efcf4ed9fc62	2016-05-25		57.31083	12.10167	14.1	14.1	BQIm	7.68683		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE1		06969073e08ae52ad211b3da827baea8	2016-05-25		57.31083	12.10167	14.1	14.1	BQIm	7.53051		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
